Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,Total T_USED (s)
   0, 9.588E-01, 1.500E+00, 3.275E-01, 2.722E+00, 2.918E-01, 4.382E-01, 2.867E-01, 2.696E-01, 8.750E+00, 0.000E+00, 1.238E-01, 0.000E+00, 0.000E+00, 1.567E+01
