Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,Total T_USED (s)
   0, 6.142E-04, 1.505E-03, 5.040E-04, 2.026E-03, 3.033E-04, 5.600E-04, 1.521E-04, 0.000E+00, 5.698E-03, 0.000E+00, 3.529E-05, 0.000E+00, 0.000E+00, 1.140E-02
