Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,Total T_USED (s)
   0, 8.695E-04, 1.088E-02, 4.382E-03, 1.519E-02, 2.687E-03, 2.271E-03, 1.758E-03, 0.000E+00, 7.349E-02, 0.000E+00, 3.719E-05, 0.000E+00, 0.000E+00, 1.116E-01
