s,m/s,m/s,kg/m/s,kg/m3
 5.6056315E-001, 4.5978075E+001, 4.6012105E+001, 6.0872541E-005, 1.1984476E+000
 5.8103722E-001, 4.7641375E+001, 4.7680109E+001, 3.7769599E-005, 1.1984476E+000
 6.0030699E-001, 4.9296596E+001, 4.9335962E+001, 3.9756918E-005, 1.1984476E+000
 6.2078106E-001, 5.0951689E+001, 5.0997434E+001, 5.9789755E-005, 1.1984476E+000
 6.4028430E-001, 5.2611345E+001, 5.2656484E+001, 2.4450078E-005, 1.1984476E+000
 6.6087103E-001, 5.4280589E+001, 5.4330096E+001, 1.8089887E-005, 1.1984476E+000
 6.8037426E-001, 5.5949700E+001, 5.5999650E+001, 1.8089887E-005, 1.1984476E+000
 7.0085084E-001, 5.7633966E+001, 5.7689799E+001, 4.4809852E-005, 1.1984476E+000
 7.2035086E-001, 5.9273693E+001, 5.9334265E+001, 2.8040796E-005, 1.1984476E+000
 7.4082589E-001, 6.0937607E+001, 6.1001574E+001, 3.7892646E-005, 1.1984476E+000
 7.6032591E-001, 6.2601382E+001, 6.2671813E+001, 6.0313670E-005, 1.1984476E+000
 7.8031206E-001, 6.4261285E+001, 6.4333523E+001, 2.3383689E-005, 1.1984476E+000
 8.0049241E-001, 6.5912069E+001, 6.5986981E+001, 3.0323117E-005, 1.1984476E+000
 8.2067281E-001, 6.7591465E+001, 6.7670206E+001, 4.9745438E-005, 1.1984476E+000
 8.4085321E-001, 6.9270712E+001, 6.9356739E+001, 7.5016822E-005, 1.1984476E+000
 8.6023957E-001, 7.0935448E+001, 7.1025548E+001, 3.3228815E-005, 1.1984476E+000
 8.8075846E-001, 7.2573107E+001, 7.2670619E+001, 7.0984871E-005, 1.1984476E+000
 9.0048814E-001, 7.4247236E+001, 7.4346452E+001, 5.7050498E-005, 1.1984476E+000
 9.2021775E-001, 7.5888388E+001, 7.5991513E+001, 3.0268585E-005, 1.1984476E+000
 9.4073665E-001, 7.7562208E+001, 7.7671719E+001, 1.1768187E-004, 1.1984476E+000
 9.6069658E-001, 7.9264131E+001, 7.9381846E+001, 5.3533535E-005, 1.1984476E+000
 9.8057336E-001, 8.0898531E+001, 8.1021363E+001, 6.2982314E-005, 1.1984476E+000
 1.0004501E+000, 8.2551302E+001, 8.2679018E+001, 6.0978202E-005, 1.1984476E+000
 1.0203270E+000, 8.4203915E+001, 8.4335116E+001, 4.3683191E-005, 1.1984476E+000
 1.0402037E+000, 8.5856369E+001, 8.5994841E+001, 9.5354864E-005, 1.1984476E+000
 1.0601504E+000, 8.7528993E+001, 8.7675869E+001, 6.3807653E-005, 1.1984476E+000
 1.0805911E+000, 8.9187079E+001, 8.9340932E+001, 6.2743994E-005, 1.1984476E+000
 1.1003931E+000, 9.0859369E+001, 9.1017903E+001, 4.3169216E-005, 1.1984476E+000
 1.1201950E+000, 9.2504948E+001, 9.2668622E+001, 5.1100304E-005, 1.1984476E+000
 1.1406357E+000, 9.4176899E+001, 9.4350407E+001, 6.2585982E-005, 1.1984476E+000
 1.1604377E+000, 9.5848679E+001, 9.6029734E+001, 5.0766785E-005, 1.1984476E+000
 1.1805575E+000, 9.7527491E+001, 9.7714580E+001, 5.4136861E-005, 1.1984476E+000
 1.2001004E+000, 9.9151649E+001, 9.9344458E+001, 4.4877654E-005, 1.1984476E+000
 1.2202182E+000, 1.0079874E+002, 1.0100084E+002, 5.7382388E-005, 1.1984476E+000
 1.2403359E+000, 1.0246953E+002, 1.0268090E+002, 3.2778201E-005, 1.1984476E+000
 1.2604537E+000, 1.0414014E+002, 1.0435812E+002, 4.6337593E-005, 1.1984476E+000
 1.2805715E+000, 1.0581057E+002, 1.0603484E+002, 3.5835882E-005, 1.1984476E+000
 1.3001144E+000, 1.0745696E+002, 1.0769235E+002, 6.1761787E-005, 1.1984476E+000
 1.3205172E+000, 1.0912142E+002, 1.0936544E+002, 3.0753088E-005, 1.1984476E+000
 1.3401724E+000, 1.1077512E+002, 1.1102595E+002, 3.9961303E-005, 1.1984476E+000
 1.3603449E+000, 1.1242789E+002, 1.1268707E+002, 5.5650412E-005, 1.1984476E+000
 1.3800001E+000, 1.1408049E+002, 1.1435137E+002, 3.4514514E-005, 1.1984476E+000
 1.4001727E+000, 1.1573289E+002, 1.1601279E+002, 2.5753892E-005, 1.1984476E+000
 1.4203452E+000, 1.1740657E+002, 1.1769327E+002, 3.9842219E-005, 1.1984476E+000
 1.4400004E+000, 1.1905859E+002, 1.1935707E+002, 4.9390983E-005, 1.1984476E+000
 1.4603237E+000, 1.2073605E+002, 1.2104464E+002, 2.3637736E-005, 1.1984476E+000
 1.4803339E+000, 1.2238714E+002, 1.2270418E+002, 3.8886387E-005, 1.1984476E+000
 1.5003443E+000, 1.2404659E+002, 1.2437482E+002, 4.4185664E-005, 1.1984476E+000
 1.5203545E+000, 1.2570583E+002, 1.2604565E+002, 2.8383832E-005, 1.1984476E+000
 1.5403649E+000, 1.2736487E+002, 1.2771326E+002, 3.0648215E-005, 1.1984476E+000
 1.5603751E+000, 1.2902371E+002, 1.2938308E+002, 4.1048082E-005, 1.1984476E+000
 1.5803853E+000, 1.3068235E+002, 1.3105478E+002, 3.3788125E-005, 1.1984476E+000
 1.6003957E+000, 1.3234078E+002, 1.3272285E+002, 2.9142787E-005, 1.1984476E+000
 1.6200795E+000, 1.3400515E+002, 1.3439786E+002, 4.3268243E-005, 1.1984476E+000
 1.6401815E+000, 1.3563184E+002, 1.3603870E+002, 3.3955163E-005, 1.1984476E+000
 1.6602837E+000, 1.3729725E+002, 1.3771401E+002, 2.9678344E-005, 1.1984476E+000
 1.6803857E+000, 1.3896244E+002, 1.3939158E+002, 4.0729129E-005, 1.1984476E+000
 1.7000691E+000, 1.4061006E+002, 1.4105283E+002, 4.2013782E-005, 1.1984476E+000
 1.7201712E+000, 1.4225747E+002, 1.4271058E+002, 3.4033818E-005, 1.1984476E+000
 1.7402732E+000, 1.4392199E+002, 1.4438878E+002, 5.0948345E-005, 1.1984476E+000
 1.7603754E+000, 1.4558628E+002, 1.4606722E+002, 4.7673339E-005, 1.1984476E+000
 1.7800586E+000, 1.4723300E+002, 1.4772528E+002, 2.6277349E-005, 1.1984476E+000
 1.8000349E+000, 1.4889333E+002, 1.4940013E+002, 5.5295958E-005, 1.1984476E+000
 1.8200109E+000, 1.5052568E+002, 1.5104702E+002, 4.3115472E-005, 1.1984476E+000
 1.8403639E+000, 1.5219416E+002, 1.5272644E+002, 4.1493460E-005, 1.1984476E+000
 1.8603399E+000, 1.5386238E+002, 1.5441291E+002, 5.2516662E-005, 1.1984476E+000
 1.8803160E+000, 1.5551473E+002, 1.5607692E+002, 4.9329398E-005, 1.1984476E+000
 1.9002920E+000, 1.5716681E+002, 1.5774496E+002, 4.9126696E-005, 1.1984476E+000
 1.9202681E+000, 1.5881859E+002, 1.5941249E+002, 5.4302257E-005, 1.1984476E+000
 1.9402442E+000, 1.6047005E+002, 1.6107572E+002, 4.7104868E-005, 1.1984476E+000
 1.9602202E+000, 1.6212116E+002, 1.6274727E+002, 4.6947347E-005, 1.1984476E+000
 1.9801962E+000, 1.6377189E+002, 1.6441114E+002, 3.7566909E-005, 1.1984476E+000
 2.0000954E+000, 1.6543510E+002, 1.6609240E+002, 3.3412889E-005, 1.1984476E+000
 2.0201070E+000, 1.6706562E+002, 1.6773959E+002, 4.3859415E-005, 1.1984476E+000
 2.0401187E+000, 1.6871788E+002, 1.6940642E+002, 3.1387117E-005, 1.1984476E+000
 2.0601304E+000, 1.7036953E+002, 1.7108059E+002, 2.8461650E-005, 1.1984476E+000
 2.0801420E+000, 1.7202042E+002, 1.7274797E+002, 2.7856986E-005, 1.1984476E+000
 2.1001537E+000, 1.7367036E+002, 1.7441953E+002, 2.2564025E-005, 1.1984476E+000
 2.1201653E+000, 1.7531907E+002, 1.7608818E+002, 2.1383743E-005, 1.1984476E+000
 2.1401770E+000, 1.7696611E+002, 1.7775760E+002, 2.3898923E-005, 1.1984476E+000
 2.1601887E+000, 1.7861078E+002, 1.7942807E+002, 2.1299882E-005, 1.1984476E+000
 2.1802003E+000, 1.8025197E+002, 1.8109511E+002, 2.1501354E-005, 1.1984476E+000
 2.2000422E+000, 1.8188728E+002, 1.8276575E+002, 2.1211223E-005, 1.1984476E+000
 2.2201877E+000, 1.8350722E+002, 1.8442893E+002, 2.0060208E-005, 1.1984476E+000
 2.2400279E+000, 1.8512468E+002, 1.8608832E+002, 2.2318408E-005, 1.1984476E+000
 2.2601733E+000, 1.8672527E+002, 1.8778070E+002, 2.1459746E-005, 1.1984476E+000
 2.2800133E+000, 1.8829632E+002, 1.8942482E+002, 2.3312816E-005, 1.1984476E+000
 2.3001587E+000, 1.8981152E+002, 1.9110705E+002, 2.5248735E-005, 1.1984476E+000
 2.3201511E+000, 1.9122683E+002, 1.9276197E+002, 2.2356215E-005, 1.1984476E+000
 2.3401964E+000, 1.9240878E+002, 1.9437505E+002, 3.3673592E-005, 1.1984476E+000
 2.3602419E+000, 1.9315634E+002, 1.9630357E+002, 4.0102842E-005, 1.1984476E+000
 2.3800256E+000, 1.9316577E+002, 1.9728063E+002, 3.5493307E-005, 1.1984476E+000
 2.4000196E+000, 1.9184329E+002, 2.0049370E+002, 1.1776067E-004, 1.1984476E+000
 2.4201367E+000, 1.8846795E+002, 2.0124822E+002, 6.4804360E-005, 1.1984476E+000
 2.4400647E+000, 1.8257368E+002, 2.0052268E+002, 1.0169994E-004, 1.1984476E+000
 2.4602141E+000, 1.7430770E+002, 2.0680788E+002, 4.3924209E-004, 1.1984476E+000
 2.4801421E+000, 1.6472328E+002, 2.0484701E+002, 8.0344869E-004, 1.1984476E+000
 2.5000701E+000, 1.5491926E+002, 2.0863919E+002, 3.4121889E-003, 1.1984476E+000
 2.5202196E+000, 1.4596272E+002, 2.0634562E+002, 8.6677375E-003, 1.1984476E+000
 2.5400810E+000, 1.3777744E+002, 2.0366190E+002, 1.5411867E-002, 1.1984476E+000
 2.5600533E+000, 1.3042233E+002, 1.8723670E+002, 2.3936210E-002, 1.1984476E+000
 2.5800257E+000, 1.2381358E+002, 1.7952442E+002, 2.0362364E-002, 1.1984476E+000
 2.6000223E+000, 1.1799367E+002, 1.7277175E+002, 2.9061426E-002, 1.1984476E+000
 2.6201162E+000, 1.1275022E+002, 1.5832814E+002, 2.0332148E-002, 1.1984476E+000
 2.6402640E+000, 1.0795907E+002, 1.5091852E+002, 2.1035933E-002, 1.1984476E+000
 2.6600099E+000, 1.0373619E+002, 1.4065711E+002, 3.1590538E-002, 1.1984476E+000
 2.6802270E+000, 9.9995546E+001, 1.3340711E+002, 2.5130745E-002, 1.1984476E+000
 2.7000022E+000, 9.6582449E+001, 1.3008264E+002, 2.9149513E-002, 1.1984476E+000
 2.7202313E+000, 9.3645542E+001, 1.2909594E+002, 1.7065094E-002, 1.1984476E+000
 2.7402012E+000, 9.0903297E+001, 1.2395623E+002, 1.3052025E-002, 1.1984476E+000
 2.7601709E+000, 8.8499286E+001, 1.1704819E+002, 2.1216350E-002, 1.1984476E+000
 2.7801406E+000, 8.6362558E+001, 1.2234813E+002, 1.7173360E-002, 1.1984476E+000
 2.8001816E+000, 8.4409745E+001, 1.1789693E+002, 1.5400775E-002, 1.1984476E+000
 2.8201871E+000, 8.2540459E+001, 1.0922889E+002, 1.4703866E-002, 1.1984476E+000
 2.8401926E+000, 8.0855926E+001, 1.0927844E+002, 1.8068632E-002, 1.1984476E+000
 2.8601980E+000, 7.9310179E+001, 1.0689811E+002, 2.0660766E-002, 1.1984476E+000
 2.8800464E+000, 7.7802401E+001, 1.0348208E+002, 1.9451698E-002, 1.1984476E+000
 2.9003265E+000, 7.6447544E+001, 1.0160812E+002, 1.7203023E-002, 1.1984476E+000
 2.9201751E+000, 7.5211964E+001, 1.0015648E+002, 2.0649580E-002, 1.1984476E+000
 2.9400234E+000, 7.4085711E+001, 1.0627306E+002, 1.7204425E-002, 1.1984476E+000
 2.9603035E+000, 7.3055107E+001, 1.0122799E+002, 1.0350966E-002, 1.1984476E+000
 2.9801519E+000, 7.2001864E+001, 1.0078038E+002, 1.3163979E-002, 1.1984476E+000
 3.0000436E+000, 7.1062232E+001, 1.0075788E+002, 1.6453588E-002, 1.1984476E+000
 3.0204530E+000, 7.0264327E+001, 9.6809401E+001, 1.1214218E-002, 1.1984476E+000
 3.0403879E+000, 6.9621879E+001, 9.5236702E+001, 1.2398893E-002, 1.1984476E+000
 3.0603228E+000, 6.9019268E+001, 9.4701054E+001, 1.7659046E-002, 1.1984476E+000
 3.0802574E+000, 6.8349313E+001, 9.3399891E+001, 1.3392033E-002, 1.1984476E+000
 3.1001923E+000, 6.7687659E+001, 9.6125370E+001, 1.3700470E-002, 1.1984476E+000
 3.1201272E+000, 6.7115938E+001, 9.3883322E+001, 1.6375790E-002, 1.1984476E+000
 3.1400619E+000, 6.6622093E+001, 9.1809436E+001, 8.6337361E-003, 1.1984476E+000
 3.1604714E+000, 6.6187043E+001, 8.8113627E+001, 1.0227523E-002, 1.1984476E+000
 3.1804061E+000, 6.5783818E+001, 8.9912963E+001, 8.6827052E-003, 1.1984476E+000
 3.2003410E+000, 6.5404945E+001, 9.2192349E+001, 1.3078081E-002, 1.1984476E+000
 3.2202756E+000, 6.5025774E+001, 8.6430080E+001, 1.4129430E-002, 1.1984476E+000
 3.2402105E+000, 6.4615064E+001, 9.2221292E+001, 1.2301136E-002, 1.1984476E+000
 3.2602878E+000, 6.4195343E+001, 8.4899272E+001, 1.5810072E-002, 1.1984476E+000
 3.2801275E+000, 6.3867998E+001, 8.7734010E+001, 1.0886192E-002, 1.1984476E+000
 3.3004897E+000, 6.3549409E+001, 8.4914797E+001, 1.5572002E-002, 1.1984476E+000
 3.3203294E+000, 6.3228867E+001, 8.6667356E+001, 1.7997022E-002, 1.1984476E+000
 3.3401694E+000, 6.3020871E+001, 8.8654709E+001, 1.2171226E-002, 1.1984476E+000
 3.3600092E+000, 6.2833030E+001, 8.5974721E+001, 6.2907243E-003, 1.1984476E+000
 3.3803711E+000, 6.2667170E+001, 8.9352784E+001, 9.5200342E-003, 1.1984476E+000
 3.4002111E+000, 6.2475693E+001, 8.3679322E+001, 1.0678121E-002, 1.1984476E+000
 3.4200509E+000, 6.2241584E+001, 8.4565233E+001, 1.1832351E-002, 1.1984476E+000
 3.4404130E+000, 6.1993962E+001, 8.0516795E+001, 1.5839012E-002, 1.1984476E+000
 3.4602528E+000, 6.1843817E+001, 8.5500396E+001, 6.6921279E-003, 1.1984476E+000
 3.4800928E+000, 6.1716122E+001, 8.5217042E+001, 1.1053518E-002, 1.1984476E+000
 3.5004547E+000, 6.1586806E+001, 8.4187985E+001, 8.4662050E-003, 1.1984476E+000
 3.5202944E+000, 6.1534798E+001, 8.4856906E+001, 6.1784587E-003, 1.1984476E+000
 3.5401344E+000, 6.1436587E+001, 8.5303201E+001, 8.9664594E-003, 1.1984476E+000
 3.5604963E+000, 6.1275012E+001, 8.5670193E+001, 1.3626649E-002, 1.1984476E+000
 3.5803363E+000, 6.1112362E+001, 8.3883712E+001, 9.6944152E-003, 1.1984476E+000
 3.6001761E+000, 6.0966628E+001, 8.3242603E+001, 1.4490088E-002, 1.1984476E+000
 3.6200161E+000, 6.0856593E+001, 8.6392672E+001, 9.5563445E-003, 1.1984476E+000
 3.6403780E+000, 6.0767657E+001, 8.3474245E+001, 1.5155693E-002, 1.1984476E+000
 3.6602178E+000, 6.0652883E+001, 8.5911167E+001, 2.1772936E-002, 1.1984476E+000
 3.6800578E+000, 6.0512062E+001, 8.2760279E+001, 7.9275702E-003, 1.1984476E+000
 3.7004719E+000, 6.0392899E+001, 8.2886145E+001, 1.3730521E-002, 1.1984476E+000
 3.7205729E+000, 6.0313957E+001, 8.4011687E+001, 9.4196619E-003, 1.1984476E+000
 3.7400994E+000, 6.0304637E+001, 8.3603666E+001, 6.6244764E-003, 1.1984476E+000
 3.7602005E+000, 6.0274355E+001, 7.9217159E+001, 1.2314669E-002, 1.1984476E+000
 3.7803013E+000, 6.0252483E+001, 8.3627278E+001, 1.1033834E-002, 1.1984476E+000
 3.8004022E+000, 6.0183933E+001, 8.3094796E+001, 7.7692463E-003, 1.1984476E+000
 3.8205032E+000, 6.0154642E+001, 8.0546016E+001, 1.0782052E-002, 1.1984476E+000
 3.8400297E+000, 6.0146287E+001, 8.2240811E+001, 1.7614490E-002, 1.1984476E+000
 3.8601308E+000, 6.0090599E+001, 8.0987084E+001, 1.1120175E-002, 1.1984476E+000
 3.8802316E+000, 6.0060778E+001, 8.2165953E+001, 1.0455365E-002, 1.1984476E+000
 3.9003327E+000, 6.0044681E+001, 8.5154681E+001, 7.3814933E-003, 1.1984476E+000
 3.9204335E+000, 5.9986051E+001, 8.2585492E+001, 8.6930120E-003, 1.1984476E+000
 3.9405344E+000, 5.9981056E+001, 8.4639900E+001, 1.2556921E-002, 1.1984476E+000
 3.9600611E+000, 6.0018895E+001, 8.4059401E+001, 9.7593353E-003, 1.1984476E+000
 3.9801619E+000, 6.0040515E+001, 8.1599386E+001, 9.0243452E-003, 1.1984476E+000
 4.0002627E+000, 6.0050624E+001, 8.6004131E+001, 7.7226004E-003, 1.1984476E+000
 4.0203638E+000, 6.0026052E+001, 8.2416024E+001, 8.8391461E-003, 1.1984476E+000
 4.0404649E+000, 6.0004612E+001, 8.2778684E+001, 8.7775482E-003, 1.1984476E+000
 4.0605655E+000, 5.9987016E+001, 8.6392023E+001, 5.6539630E-003, 1.1984476E+000
 4.0800924E+000, 5.9989853E+001, 8.0010890E+001, 1.7995390E-002, 1.1984476E+000
 4.1001930E+000, 5.9971740E+001, 7.9902778E+001, 1.4074630E-002, 1.1984476E+000
 4.1202941E+000, 5.9921789E+001, 8.1554352E+001, 9.0183365E-003, 1.1984476E+000
 4.1403952E+000, 5.9914943E+001, 8.5828157E+001, 1.1414773E-002, 1.1984476E+000
 4.1604962E+000, 5.9913492E+001, 8.5021466E+001, 7.4446651E-003, 1.1984476E+000
 4.1800227E+000, 5.9904640E+001, 8.3572126E+001, 8.4658200E-003, 1.1984476E+000
 4.2001238E+000, 5.9922202E+001, 8.2352817E+001, 1.4062875E-002, 1.1984476E+000
 4.2202244E+000, 5.9900347E+001, 8.5263473E+001, 7.8412056E-003, 1.1984476E+000
 4.2403255E+000, 5.9843931E+001, 8.5674415E+001, 1.1312324E-002, 1.1984476E+000
 4.2604265E+000, 5.9781881E+001, 8.6748307E+001, 7.6959349E-003, 1.1984476E+000
 4.2805271E+000, 5.9764724E+001, 7.8384482E+001, 1.0119888E-002, 1.1984476E+000
 4.3000541E+000, 5.9734410E+001, 8.3284476E+001, 1.6214344E-002, 1.1984476E+000
 4.3201547E+000, 5.9695389E+001, 8.5805032E+001, 7.6329803E-003, 1.1984476E+000
 4.3402557E+000, 5.9741895E+001, 8.4549213E+001, 6.4374038E-003, 1.1984476E+000
 4.3603568E+000, 5.9759929E+001, 8.3131723E+001, 1.0484142E-002, 1.1984476E+000
 4.3804574E+000, 5.9757978E+001, 8.3614367E+001, 6.4132673E-003, 1.1984476E+000
 4.4005585E+000, 5.9736457E+001, 8.1415929E+001, 1.0326252E-002, 1.1984476E+000
 4.4200850E+000, 5.9669813E+001, 8.2776716E+001, 1.4927516E-002, 1.1984476E+000
 4.4401860E+000, 5.9667016E+001, 8.3410429E+001, 6.8549859E-003, 1.1984476E+000
 4.4602871E+000, 5.9692078E+001, 8.0830533E+001, 1.2085052E-002, 1.1984476E+000
 4.4803877E+000, 5.9738748E+001, 8.3873097E+001, 6.4710324E-003, 1.1984476E+000
 4.5004888E+000, 5.9753195E+001, 7.6154824E+001, 1.4781730E-002, 1.1984476E+000
 4.5200152E+000, 5.9742619E+001, 7.7603619E+001, 1.2721386E-002, 1.1984476E+000
 4.5401163E+000, 5.9802493E+001, 8.0224004E+001, 1.5249080E-002, 1.1984476E+000
 4.5602174E+000, 5.9841174E+001, 8.1925572E+001, 1.1462184E-002, 1.1984476E+000
 4.5803185E+000, 5.9890119E+001, 7.9779344E+001, 8.6963427E-003, 1.1984476E+000
 4.6004190E+000, 5.9918135E+001, 8.3218016E+001, 4.6546895E-003, 1.1984476E+000
 4.6205201E+000, 5.9930178E+001, 7.9478712E+001, 1.2387474E-002, 1.1984476E+000
 4.6400466E+000, 5.9921850E+001, 8.2557501E+001, 8.4666893E-003, 1.1984476E+000
 4.6601477E+000, 5.9940848E+001, 8.1982147E+001, 6.8348394E-003, 1.1984476E+000
 4.6802487E+000, 5.9974420E+001, 8.2563618E+001, 1.5712305E-002, 1.1984476E+000
 4.7003493E+000, 5.9952975E+001, 8.4054672E+001, 1.1850988E-002, 1.1984476E+000
 4.7204504E+000, 5.9896211E+001, 8.1249725E+001, 9.5515580E-003, 1.1984476E+000
 4.7405515E+000, 5.9922891E+001, 8.0968574E+001, 8.4866008E-003, 1.1984476E+000
 4.7600780E+000, 5.9990705E+001, 8.2379332E+001, 6.0873815E-003, 1.1984476E+000
 4.7803206E+000, 6.0024285E+001, 7.9820079E+001, 1.0979834E-002, 1.1984476E+000
 4.8001657E+000, 5.9965765E+001, 8.2277986E+001, 5.2601384E-003, 1.1984476E+000
 4.8200107E+000, 5.9935892E+001, 7.9718891E+001, 9.7645576E-003, 1.1984476E+000
 4.8404231E+000, 5.9935372E+001, 8.4916613E+001, 6.6857123E-003, 1.1984476E+000
 4.8602681E+000, 6.0007636E+001, 8.4668701E+001, 7.2529372E-003, 1.1984476E+000
 4.8801131E+000, 6.0029881E+001, 8.2744375E+001, 9.9918455E-003, 1.1984476E+000
 4.9005256E+000, 6.0057868E+001, 8.5558745E+001, 5.6554358E-003, 1.1984476E+000
 4.9203706E+000, 6.0058631E+001, 8.2346696E+001, 9.1240196E-003, 1.1984476E+000
 4.9402156E+000, 6.0028369E+001, 8.1160638E+001, 1.3457815E-002, 1.1984476E+000
 4.9600611E+000, 5.9994296E+001, 8.7200379E+001, 6.4230608E-003, 1.1984476E+000
 4.9804730E+000, 5.9944095E+001, 7.9267082E+001, 6.8480420E-003, 1.1984476E+000
 5.0003181E+000, 5.9923793E+001, 8.5891254E+001, 9.6890321E-003, 1.1984476E+000
 5.0201635E+000, 5.9884479E+001, 8.5795631E+001, 6.0781859E-003, 1.1984476E+000
 5.0400085E+000, 5.9783346E+001, 7.9606427E+001, 8.8164807E-003, 1.1984476E+000
 5.0604205E+000, 5.9685382E+001, 8.4188656E+001, 1.0656589E-002, 1.1984476E+000
 5.0802660E+000, 5.9640174E+001, 7.8955985E+001, 1.1413303E-002, 1.1984476E+000
 5.1001110E+000, 5.9685232E+001, 7.8910693E+001, 1.9100476E-002, 1.1984476E+000
 5.1205230E+000, 5.9708317E+001, 8.0718076E+001, 7.0861137E-003, 1.1984476E+000
 5.1403685E+000, 5.9700815E+001, 8.1452069E+001, 1.3444994E-002, 1.1984476E+000
 5.1602135E+000, 5.9714095E+001, 8.2343420E+001, 1.6907615E-002, 1.1984476E+000
 5.1800585E+000, 5.9745033E+001, 8.2122901E+001, 5.1676367E-003, 1.1984476E+000
 5.2004709E+000, 5.9734294E+001, 8.1362411E+001, 1.5563483E-002, 1.1984476E+000
 5.2203159E+000, 5.9726730E+001, 8.1725011E+001, 7.9644814E-003, 1.1984476E+000
 5.2401609E+000, 5.9681416E+001, 8.0050784E+001, 1.3220357E-002, 1.1984476E+000
 5.2600064E+000, 5.9655952E+001, 8.4948872E+001, 1.0445066E-002, 1.1984476E+000
 5.2804184E+000, 5.9712765E+001, 8.5802685E+001, 9.3995659E-003, 1.1984476E+000
 5.3002634E+000, 5.9711062E+001, 8.1433820E+001, 1.3639511E-002, 1.1984476E+000
 5.3201089E+000, 5.9723689E+001, 8.0747214E+001, 1.6450743E-002, 1.1984476E+000
 5.3405209E+000, 5.9740889E+001, 8.1903948E+001, 1.2769177E-002, 1.1984476E+000
 5.3603659E+000, 5.9761397E+001, 8.6667458E+001, 8.8544001E-003, 1.1984476E+000
 5.3802114E+000, 5.9796139E+001, 8.0797980E+001, 9.9333192E-003, 1.1984476E+000
 5.4000564E+000, 5.9787257E+001, 8.0404005E+001, 1.0866282E-002, 1.1984476E+000
 5.4204683E+000, 5.9811253E+001, 8.0543791E+001, 8.8402108E-003, 1.1984476E+000
 5.4403138E+000, 5.9859813E+001, 8.6834791E+001, 8.7623227E-003, 1.1984476E+000
 5.4601588E+000, 5.9859217E+001, 8.1661843E+001, 1.1958121E-002, 1.1984476E+000
 5.4800038E+000, 5.9804499E+001, 8.1569280E+001, 1.0626994E-002, 1.1984476E+000
 5.5004163E+000, 5.9823537E+001, 7.8201900E+001, 1.1855657E-002, 1.1984476E+000
 5.5202613E+000, 5.9838392E+001, 7.8863922E+001, 6.3682789E-003, 1.1984476E+000
 5.5401063E+000, 5.9815610E+001, 8.2558672E+001, 1.0578000E-002, 1.1984476E+000
