Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,Total T_USED (s)
   0, 6.016E-01, 4.980E+00, 1.345E+00, 4.597E+00, 7.017E-01, 1.312E+00, 1.169E+01, 0.000E+00, 2.248E-02, 0.000E+00, 9.123E-02, 0.000E+00, 0.000E+00, 2.534E+01
